1,1,1.650000,0.087000,0.354000,0.117000,1.71600
1,2,1.596000,0.084000,0.351000,0.120000,1.65600
1,3,1.632000,0.085000,0.353000,0.128000,1.69500
1,4,1.610000,0.096000,0.351000,0.115000,1.67000
1,5,1.603000,0.083000,0.353000,0.118000,1.67300
1,6,1.602000,0.085000,0.354000,0.115000,1.66900
1,7,1.614000,0.087000,0.354000,0.117000,1.67900
1,8,1.628000,0.084000,0.350000,0.120000,1.68900
1,9,1.632000,0.085000,0.351000,0.116000,1.69400
1,10,1.596000,0.084000,0.354000,0.121000,1.66100
2,1,1.194000,0.078500,0.344000,0.088500,2.49200
2,2,1.184000,0.077500,0.343500,0.086500,2.45800
2,3,1.234500,0.076000,0.340500,0.090000,2.56000
2,4,1.446000,0.092500,0.381000,0.112000,3.00600
2,5,1.204500,0.078500,0.343000,0.089500,2.50800
2,6,1.205000,0.077000,0.340500,0.086500,2.50100
2,7,1.183000,0.077000,0.343000,0.088000,2.46100
2,8,1.184000,0.077000,0.343000,0.090500,2.46200
2,9,1.188500,0.077500,0.340000,0.090000,2.47100
2,10,1.187500,0.077000,0.341000,0.090000,2.46700
3,1,1.041333,0.073333,0.338333,0.078667,3.24600
3,2,1.054000,0.075333,0.341000,0.078333,3.29500
3,3,1.068333,0.073333,0.339333,0.078667,3.32900
3,4,1.043333,0.073333,0.342667,0.079000,3.25400
3,5,1.053333,0.074000,0.342667,0.080333,3.29400
3,6,1.060667,0.074667,0.349000,0.078000,3.31200
3,7,1.050667,0.073667,0.338667,0.078333,3.27900
3,8,1.042000,0.073333,0.339333,0.078667,3.24500
3,9,1.100000,0.074667,0.337000,0.079333,3.43300
3,10,1.061000,0.074000,0.337333,0.079000,3.31000
4,1,0.978250,0.071500,0.338000,0.077000,4.06400
4,2,1.121250,0.076500,0.360750,0.093500,4.66000
4,3,0.977000,0.072000,0.335750,0.073000,4.07200
4,4,0.974750,0.071500,0.340250,0.072000,4.05800
4,5,1.106250,0.086000,0.374500,0.087250,4.61400
4,6,0.981750,0.072250,0.336000,0.072500,4.08700
4,7,0.985000,0.074000,0.339500,0.073000,4.10400
4,8,0.972000,0.071500,0.338000,0.071750,4.03800
4,9,1.042500,0.073000,0.337500,0.072750,4.33400
4,10,0.981000,0.071750,0.343500,0.071750,4.08500
5,1,0.944600,0.070000,0.338000,0.069800,4.90600
5,2,0.957800,0.073800,0.347000,0.072600,4.99000
5,3,0.935200,0.073400,0.334600,0.069400,4.85700
5,4,0.933600,0.071400,0.334800,0.070400,4.84800
5,5,0.944200,0.072200,0.336800,0.070600,4.91000
5,6,0.939200,0.070600,0.335400,0.069800,4.88200
5,7,0.936800,0.070800,0.334600,0.070600,4.86200
5,8,0.956000,0.072000,0.341800,0.071400,4.97200
5,9,0.931800,0.070600,0.334200,0.070600,4.84000
5,10,0.938800,0.070000,0.341200,0.073600,4.87300
6,1,0.918000,0.071333,0.345333,0.067333,5.75500
6,2,0.933833,0.076333,0.337167,0.071000,5.83700
6,3,0.988000,0.078000,0.363333,0.074833,6.17600
6,4,0.917333,0.070667,0.333500,0.067500,5.72700
6,5,0.914667,0.069833,0.344333,0.067333,5.69900
6,6,0.910500,0.069833,0.342000,0.069167,5.67700
6,7,0.908333,0.070333,0.335333,0.067167,5.66400
6,8,0.935000,0.070000,0.341833,0.067667,5.82400
6,9,0.923667,0.070667,0.340167,0.068667,5.88900
6,10,0.909167,0.070667,0.335667,0.066333,5.66900
7,1,0.913286,0.071714,0.344714,0.069429,6.68700
7,2,0.903143,0.070286,0.338571,0.067714,6.58200
7,3,0.896571,0.069143,0.333571,0.066000,6.53300
7,4,0.886000,0.069571,0.337714,0.066000,6.44700
7,5,0.882429,0.069429,0.333143,0.065286,6.42000
7,6,0.881857,0.068857,0.333857,0.065714,6.41300
7,7,0.888714,0.070143,0.333286,0.065714,6.47700
7,8,0.883286,0.069429,0.337429,0.065857,6.42100
7,9,0.970429,0.076714,0.374714,0.073857,7.07400
7,10,0.903429,0.069571,0.334714,0.066571,6.56900
8,1,0.871500,0.068500,0.333625,0.063500,7.24800
8,2,0.879125,0.071500,0.333250,0.069250,7.32100
8,3,0.870250,0.068875,0.336875,0.065500,7.23700
8,4,0.873375,0.068750,0.333625,0.065250,7.27200
8,5,0.870500,0.069750,0.332250,0.067000,7.24100
8,6,0.931125,0.073375,0.358000,0.070500,7.76100
8,7,0.876500,0.068750,0.343750,0.065375,7.29800
8,8,0.866625,0.068500,0.332625,0.065125,7.20700
8,9,0.880625,0.069625,0.343875,0.065375,7.31900
8,10,0.890625,0.069500,0.353500,0.064625,7.42000
9,1,0.915444,0.073778,0.352667,0.068556,8.59400
9,2,0.855111,0.068111,0.333333,0.064444,7.99800
9,3,0.900667,0.070778,0.347333,0.067444,8.44800
9,4,0.865222,0.068889,0.335000,0.065111,8.11400
9,5,0.870111,0.068778,0.331778,0.068444,8.12800
9,6,0.871889,0.070000,0.333778,0.064778,8.17100
9,7,0.867889,0.068444,0.338889,0.066444,8.13500
9,8,0.864444,0.068111,0.337778,0.064667,8.10600
9,9,0.874000,0.070889,0.333444,0.064222,8.18600
9,10,0.868333,0.080444,0.336889,0.062556,8.11400
10,1,0.854500,0.068400,0.344200,0.064700,8.87500
10,2,0.856300,0.067800,0.336400,0.063100,8.89100
10,3,0.868200,0.080700,0.341300,0.063200,9.02100
10,4,0.855900,0.067900,0.332600,0.073600,8.88900
10,5,0.849100,0.067900,0.336700,0.064500,8.82900
10,6,0.853200,0.068200,0.340900,0.064100,8.88200
10,7,0.859400,0.068400,0.340000,0.064500,8.94000
10,8,0.850200,0.067600,0.337200,0.066400,8.83500
10,9,0.859800,0.069800,0.338100,0.064100,8.93700
10,10,0.842200,0.067600,0.333200,0.062300,8.77400
11,1,0.854909,0.068545,0.339636,0.062636,9.76700
11,2,0.849727,0.068909,0.337636,0.062182,9.71400
11,3,0.857091,0.068091,0.334000,0.063182,9.80600
11,4,0.847182,0.068000,0.336455,0.070364,9.70100
11,5,0.995000,0.080636,0.375091,0.075727,11.39500
11,6,0.836727,0.067455,0.336182,0.062182,9.58600
11,7,0.841273,0.068636,0.334818,0.062909,9.61900
11,8,0.840273,0.068909,0.334727,0.061909,9.62700
11,9,0.847727,0.069000,0.337909,0.064091,9.69800
11,10,0.854454,0.071273,0.333273,0.063182,9.77900
12,1,0.953917,0.077000,0.364750,0.072000,11.91400
12,2,0.848417,0.067500,0.333333,0.061083,10.57300
12,3,0.845667,0.072917,0.336667,0.061667,10.56000
12,4,0.847917,0.067000,0.332417,0.061750,10.57200
12,5,0.850333,0.068750,0.337833,0.061833,10.60200
12,6,0.835417,0.068333,0.338667,0.061000,10.45000
12,7,0.851000,0.067583,0.349333,0.061500,10.64000
12,8,0.835833,0.074500,0.333583,0.060667,10.43300
12,9,0.832167,0.067333,0.333667,0.061583,10.37600
12,10,0.834417,0.068333,0.340083,0.060250,10.45500
13,1,0.832692,0.067154,0.333231,0.067154,11.24600
13,2,0.835539,0.069231,0.334308,0.060462,11.28500
13,3,0.840308,0.067846,0.344000,0.061769,11.34400
13,4,0.864385,0.069385,0.339077,0.063923,11.65800
13,5,0.822308,0.067154,0.332692,0.060077,11.10500
13,6,0.830615,0.068769,0.333923,0.061077,11.23100
13,7,0.833769,0.068308,0.332000,0.064000,11.28200
13,8,0.837154,0.067231,0.331154,0.060308,11.32300
13,9,0.832385,0.067231,0.336769,0.060846,11.26800
13,10,0.825615,0.071692,0.333077,0.061846,11.16100
14,1,0.845572,0.067929,0.336000,0.068643,12.33600
14,2,0.829286,0.067357,0.334000,0.059643,12.05700
14,3,0.834143,0.067571,0.343286,0.059643,12.12900
14,4,0.830929,0.067643,0.336929,0.060286,12.08600
14,5,0.833857,0.066929,0.346429,0.060643,12.13200
14,6,0.830714,0.066786,0.340071,0.060214,12.10000
14,7,0.829786,0.076357,0.334429,0.060571,12.08300
14,8,0.829571,0.068500,0.334786,0.063000,12.07300
14,9,0.823286,0.069071,0.335143,0.060000,11.98000
14,10,0.888071,0.072071,0.352571,0.065643,12.94800
15,1,0.817000,0.066733,0.335133,0.059333,12.73100
15,2,0.816200,0.068000,0.333867,0.059800,12.79700
15,3,0.827667,0.076067,0.335200,0.060533,12.90500
15,4,0.819267,0.067800,0.332533,0.061467,12.79000
15,5,0.839000,0.068000,0.348333,0.061067,13.09000
15,6,0.823867,0.067067,0.332933,0.060733,12.84700
15,7,0.820133,0.067267,0.332600,0.059800,12.78500
15,8,0.858600,0.069867,0.348867,0.063933,13.39500
15,9,0.820933,0.067400,0.338400,0.058533,12.82100
15,10,0.828333,0.068933,0.340667,0.060533,12.91500
